X,Y,施設名,施設名かな,所在地,地区名,TEL,FAX,詳細情報,URL,小分類,施設ID,コード,H27生徒数,H23生徒数
135.508183,34.59693289,大阪市立依羅小学校,おおさかしりつよさみしょうがっこう,住吉区我孫子4丁目11番48号,住吉区,06-6691-0771,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e731663,小学校,524,17304,563,601
135.4952782,34.60802483,大阪市立墨江小学校,おおさかしりつすみえしょうがっこう,住吉区墨江2丁目3番46号,住吉区,06-6678-7601,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e731664,小学校,517,17305,565,660
135.495,34.59759211,大阪市立遠里小野小学校,おおさかしりつおりおのしょうがっこう,住吉区遠里小野6丁目6番27号,住吉区,06-6692-5671,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e731665,小学校,519,17306,198,227
135.4924168,34.60196108,大阪市立清水丘小学校,おおさかしりつしみずがおかしょうがっこう,住吉区清水丘2丁目9番41号,住吉区,06-6673-1101,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e731666,小学校,518,17307,443,482
135.502853,34.60493092,大阪市立南住吉小学校,おおさかしりつみなみすみよししょうがっこう,住吉区南住吉3丁目5番1号,住吉区,06-6693-3941,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e731667,小学校,525,17308,768,827
135.5074971,34.61568281,大阪市立大領小学校,おおさかしりつだいりょうしょうがっこう,住吉区大領3丁目3番5号,住吉区,06-6694-1100,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e731668,小学校,522,17309,547,579
135.5161782,34.60195,大阪市立苅田小学校,おおさかしりつかりたしょうがっこう,住吉区苅田3丁目5番34号,住吉区,06-6699-2901,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e731669,小学校,526,17310,579,635
135.5001359,34.59654392,大阪市立山之内小学校,おおさかしりつやまのうちしょうがっこう,住吉区山之内2丁目17番39号,住吉区,06-6693-0001,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e731670,小学校,538,17311,620,682
135.5138059,34.59457211,大阪市立苅田南小学校,おおさかしりつかりたみなみしょうがっこう,住吉区苅田10丁目1番35号,住吉区,06-6607-0511,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e731671,小学校,536,17312,284,348
135.5207441,34.60384214,大阪市立苅田北小学校,おおさかしりつかりたきたしょうがっこう,住吉区苅田1丁目11番39号,住吉区,06-6697-2224,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e731672,小学校,537,17313,453,427
135.5082651,34.60578269,大阪市立大空小学校,おおさかしりつおおぞらしょうがっこう,住吉区我孫子西1丁目6番12号,住吉区,06-6606-7181,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e731673,小学校,559,17314,261,217
135.5308468,34.63569389,大阪市立桑津小学校,おおさかしりつくわづしょうがっこう,東住吉区桑津5-13-13,東住吉区,06-6713-0922,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e741690,小学校,3058,17401,759,728
135.5246969,34.63300606,大阪市立北田辺小学校,おおさかしりつきたたなべしょうがっこう,東住吉区北田辺3-11-14,東住吉区,06-6713-2324,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e741691,小学校,3149,17402,434,464
135.5260221,34.62588892,大阪市立田辺小学校,おおさかしりつたなべしょうがっこう,東住吉区田辺2-3-34,東住吉区,06-6622-0401,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e741692,小学校,3120,17403,420,465
135.5278581,34.62018317,大阪市立東田辺小学校,おおさかしりつひがしたなべしょうがっこう,東住吉区東田辺2-14-6,東住吉区,06-6691-5671,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e741693,小学校,3132,17404,307,309
135.5219582,34.61761717,大阪市立南田辺小学校,おおさかしりつみなみたなべしょうがっこう,東住吉区南田辺4-3-4,東住吉区,06-6699-0221,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e741694,小学校,3144,17405,748,748
135.5349168,34.61521114,大阪市立南百済小学校,おおさかしりつみなみくだらしょうがっこう,東住吉区湯里１-15-40,東住吉区,06-6701-0207,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e741695,小学校,3135,17406,428,475
135.5376333,34.634906,大阪市立育和小学校,おおさかしりついくわしょうがっこう,東住吉区杭全4-10-12,東住吉区,06-6713-1253,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e741696,小学校,3067,17407,610,709
135.5294003,34.61225611,大阪市立鷹合小学校,おおさかしりつたかあいしょうがっこう,東住吉区鷹合3-12-38,東住吉区,06-6692-0455,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e741697,小学校,3099,17408,376,435
135.5354437,34.62715589,大阪市立今川小学校,おおさかしりついまがわしょうがっこう,東住吉区今川4-24-4,東住吉区,06-6702-5653,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e741698,小学校,3077,17409,580,684
135.5281114,34.60323917,大阪市立矢田小学校,おおさかしりつやたしょうがっこう,東住吉区矢田3-4-27,東住吉区,06-6698-1521,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e741699,小学校,3160,17410,187,206
135.5375862,34.60292194,大阪市立矢田東小学校,おおさかしりつやたひがししょうがっこう,東住吉区住道矢田2-7-43,東住吉区,06-6702-9877,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e741700,小学校,3086,17411,265,315
135.5253861,34.60448097,大阪市立矢田西小学校,おおさかしりつやたにししょうがっこう,東住吉区公園南矢田2-15-43,東住吉区,06-6699-1600,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e741701,小学校,3061,17412,245,285
135.5364779,34.60890283,大阪市立矢田北小学校,おおさかしりつやたきたしょうがっこう,東住吉区照ヶ丘矢田2-1-55,東住吉区,06-6705-1601,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e741702,小学校,3094,17413,150,202
135.5393972,34.61049686,大阪市立湯里小学校,おおさかしりつゆざとしょうがっこう,東住吉区湯里6-8-3,東住吉区,06-6797-0900,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e741703,小学校,3138,17414,231,296
135.5553829,34.61144211,大阪市立喜連小学校,おおさかしりつきれしょうがっこう,平野区喜連7-6-4,平野区,06-6709-7700～1,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e751720,小学校,2273,17501,327,412
135.5477219,34.62521106,大阪市立平野西小学校,おおさかしりつひらのにししょうがっこう,平野区背戸口4-1-31,平野区,06-6702-0872,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e751721,小学校,2315,17502,629,647
135.5545441,34.62722503,大阪市立平野小学校,おおさかしりつひらのしょうがっこう,平野区平野宮町1-9-29,平野区,06-6791-6626,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e751722,小学校,2317,17503,680,741
135.5692781,34.60588103,大阪市立長吉小学校,おおさかしりつながよししょうがっこう,平野区長吉長原2-6-55,平野区,06-6709-2000,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e751723,小学校,2296,17504,553,670
135.552911,34.602675,大阪市立瓜破小学校,おおさかしりつうりわりしょうがっこう,平野区瓜破5-3-11,平野区,06-6709-4920,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e751724,小学校,2241,17505,442,488
135.5634394,34.63076567,大阪市立加美小学校,おおさかしりつかみしょうがっこう,平野区加美正覚寺3-13-35,平野区,06-6791-7501,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e751725,小学校,2254,17506,554,690
135.5702503,34.62433289,大阪市立加美南部小学校,おおさかしりつかみなんぶしょうがっこう,平野区加美南1-9-17,平野区,06-6791-2237,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e751726,小学校,2259,17507,498,589
135.5580833,34.61818603,大阪市立平野南小学校,おおさかしりつひらのみなみしょうがっこう,平野区平野南2-3-8,平野区,06-6709-5500,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e751727,小学校,2339,17508,521,630
135.5762499,34.60829692,大阪市立長吉東小学校,おおさかしりつながよしひがししょうがっこう,平野区長吉出戸8-13-41,平野区,06-6709-0990・9446,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e751728,小学校,2291,17509,244,253
135.5448389,34.61254186,大阪市立喜連西小学校,おおさかしりつきれにししょうがっこう,平野区喜連西3-17-61,平野区,06-6702-1056,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e751729,小学校,2276,17510,421,473
135.5780279,34.60482517,大阪市立長吉南小学校,おおさかしりつながよしみなみしょうがっこう,平野区長吉六反3-2-17,平野区,06-6709-1501・1583,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e751730,小学校,2307,17511,378,420
135.5511532,34.60491908,大阪市立瓜破北小学校,おおさかしりつうりわりきたしょうがっこう,平野区瓜破1-8-33,平野区,06-6709-0360・0966,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e751731,小学校,2236,17512,459,554
135.5773892,34.59957494,大阪市立長原小学校,おおさかしりつながはらしょうがっこう,平野区長吉長原東3-10-9,平野区,06-6708-0105,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e751732,小学校,2304,17513,220,302
135.5612498,34.61365786,大阪市立喜連東小学校,おおさかしりつきれひがししょうがっこう,平野区喜連東2-2-17,平野区,06-6708-1300,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e751733,小学校,2284,17514,322,465
135.5607438,34.60700303,大阪市立瓜破東小学校,おおさかしりつうりわりひがししょうがっこう,平野区瓜破東2-5-78,平野区,06-6708-0108～9,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e751734,小学校,2249,17515,254,325
135.5862501,34.60674203,大阪市立長吉六反小学校,おおさかしりつながよしろくたんしょうがっこう,平野区長吉六反5-3-41,平野区,06-6707-5681,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e751735,小学校,2312,17516,136,175
135.5602783,34.63651911,大阪市立加美北小学校,おおさかしりつかみきたしょうがっこう,平野区加美北7-4-10,平野区,06-6793-0576,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e751736,小学校,2266,17517,567,669
135.5702307,34.61311706,大阪市立長吉出戸小学校,おおさかしりつながよしでとしょうがっこう,平野区長吉出戸3-1-43,平野区,06-6707-8500,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e751737,小学校,2288,17518,517,623
135.5446442,34.6042,大阪市立瓜破西小学校,おおさかしりつうりわりにししょうがっこう,平野区瓜破西2-1-43,平野区,06-6704-0200,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e751738,小学校,2247,17519,305,314
135.5503501,34.61442194,大阪市立喜連北小学校,おおさかしりつきれきたしょうがっこう,平野区喜連1-7-4,平野区,06-6790-2100,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e751740,小学校,48,17520,427,483
135.5715829,34.62718583,大阪市立加美東小学校,おおさかしりつかみひがししょうがっこう,平野区加美東5-9-25,平野区,06-6793-0725,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e751741,小学校,2257,17521,366,389
135.5693892,34.59685303,大阪市立川辺小学校,おおさかしりつかわなべしょうがっこう,平野区長吉川辺1-4-9,平野区,06-6790-8351,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e751742,小学校,2292,17522,367,299
135.5417222,34.62426708,大阪市立新平野西小学校,おおさかしりつしんひらのにししょうがっこう,平野区背戸口1-5-22,平野区,06-6702-3661,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e751743,小学校,2313,17523,453,477
,,大阪市立萩之茶屋小学校,,,西成区,,,,,小学校,,17600,0,66
,,大阪市立今宮小学校,,,西成区,,,,,小学校,,17600,0,133
135.5013472,34.63714219,大阪市立天下茶屋小学校,おおさかしりつてんがちゃやしょうがっこう,西成区聖天下1-11-35,西成区,06-6661-8741,06-6661-7198,,http://swa.city-osaka.ed.jp/swas/index.php?id=e761752,小学校,4915,17601,262,297
135.4915612,34.63387492,大阪市立岸里小学校,おおさかしりつきしのさとしょうがっこう,西成区千本中1-8-22,西成区,06-6659-2574,06-6659-2069,,http://swa.city-osaka.ed.jp/swas/index.php?id=e761753,小学校,4910,17602,417,438
135.4917748,34.62482186,大阪市立玉出小学校,おおさかしりつたまでしょうがっこう,西成区玉出中2-13-56,西成区,06-6659-2000,06-6659-2091,,http://swa.city-osaka.ed.jp/swas/index.php?id=e761754,小学校,4909,17603,315,298
135.4883859,34.631503,大阪市立千本小学校,おおさかしりつせんぼんしょうがっこう,西成区千本中2-8-8,西成区,06-6651-6454,06-6651-2644,,http://swa.city-osaka.ed.jp/swas/index.php?id=e761755,小学校,4911,17604,453,474
135.4914999,34.63907789,大阪市立橘小学校,おおさかしりつたちばなしょうがっこう,西成区橘2-1-18,西成区,06-6651-0456,06-6651-2752,,http://swa.city-osaka.ed.jp/swas/index.php?id=e761756,小学校,4906,17605,311,350
135.489003,34.64243106,大阪市立梅南津守小学校,おおさかしりつばいなんつもりしょうがっこう,西成区梅南3-2-25,西成区,06-6651-3428,06-6651-2820,,http://swa.city-osaka.ed.jp/swas/index.php?id=e76175799,小学校,4908,17606,211,167
,,大阪市立弘治小学校,,,西成区,,,,,小学校,,17606,0,116
135.488144,34.64509383,大阪市立松之宮小学校,おおさかしりつまつのみやしょうがっこう,西成区旭3-5-39,西成区,06-6568-6381,06-6568-7709,,http://swa.city-osaka.ed.jp/swas/index.php?id=e761759,小学校,4907,17607,107,126
135.4923583,34.64812789,大阪市立長橋小学校,おおさかしりつながはししょうがっこう,西成区長橋2-3-21,西成区,06-6561-4692,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e761760,小学校,4903,17608,172,213
135.4831078,34.65151689,大阪市立北津守小学校,おおさかしりつきたつもりしょうがっこう,西成区北津守3-3-40,西成区,06-6568-0415,06-6568-1595,,http://swa.city-osaka.ed.jp/swas/index.php?id=e761761,小学校,4914,17609,92,125
,,大阪市立津守小学校,,,西成区,,,,,小学校,,17609,0,82
135.4853857,34.62801892,大阪市立南津守小学校,おおさかしりつみなみつもりしょうがっこう,西成区南津守6-1-14,西成区,06-6659-3000,06-6659-2087,,http://swa.city-osaka.ed.jp/swas/index.php?id=e761763,小学校,4913,17610,509,505
135.498827,34.648302,大阪市立新今宮小学校,おおさかしりつしんいまみやしょうがっこう,西成区花園北1-8-32,西成区,06-6631-2711,06-6631-0486,,http://swa.city-osaka.ed.jp/swas/index.php?id=j762751,小学校,4905,17611,280,0
135.5140809,34.809517,大阪市立弘済小学校,こうさいしょうがっこう,吹田市古江台６丁目２番２号,大阪市以外,06-6872-0575,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e511020,小学校,19427,19901,23,20
135.5778689,34.86619783,大阪市立弘済小学校分校,こうさいしょうがっこうぶんこう,高槻市奈佐原９５６,大阪市以外,072-693-5790,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e511020,小学校,19429,19902,1,2
135.6245615,34.56201328,大阪市立長谷川小学校,はせがわしょうがっこう,柏原市円明町３丁目１５番,大阪市以外,072-978-6527,,,http://swa.city-osaka.ed.jp/swas/index.php?id=e741719,小学校,19431,19903,7,11
135.506758,34.703231,大阪市立天満中学校,おおさかしりつてんまちゅうがっこう,北区神山町12-9,北区,06-6313-3717,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j512000,中学校,304,25101,413,405
135.5207441,34.69863583,大阪市立北稜中学校,おおさかしりつほくりょうちゅうがっこう,北区天満橋1-1-58,北区,06-6351-4259,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j512001,中学校,300,25102,332,252
135.4865331,34.70368592,大阪市立大淀中学校,おおさかしりつおおよどちゅうがっこう,北区大淀中2-1-11,北区,06-6458-6991,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j512004,中学校,301,25103,297,302
135.5089328,34.71614994,大阪市立豊崎中学校,おおさかしりつとよさきちゅうがっこう,北区本庄東3-4-8,北区,06-6371-7452,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j512005,中学校,302,25104,261,214
135.5174468,34.71343592,大阪市立新豊崎中学校,おおさかしりつしんとよさきちゅうがっこう,北区長柄東2-2-30,北区,06-6353-6632,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j512006,中学校,303,25105,249,293
135.5326059,34.71268308,大阪市立高倉中学校,おおさかしりつたかくらちゅうがっこう,都島区御幸町1-1-10,都島区,06-6921-3333,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j522030,中学校,2954,25201,530,526
135.5365998,34.70207483,大阪市立桜宮中学校,おおさかしりつさくらのみやちゅうがっこう,都島区東野田町5-16-10,都島区,06-6921-6934,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j522031,中学校,3014,25202,317,389
135.5257722,34.70257186,大阪市立都島中学校,おおさかしりつみやこじまちゅうがっこう,都島区中野町3-9-33,都島区,06-6352-6241,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j522032,中学校,2980,25203,402,353
135.519272,34.72212783,大阪市立淀川中学校,おおさかしりつよどがわちゅうがっこう,都島区毛馬町3-5-12,都島区,06-6928-0001,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j522033,中学校,3038,25204,387,401
135.526353,34.71593619,大阪市立友渕中学校,おおさかしりつともぶちちゅうがっこう,都島区友渕町1-5-151,都島区,06-6928-1970,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j522034,中学校,3052,25205,441,413
135.4777718,34.70087806,大阪市立八阪中学校,おおさかしりつやさかちゅうがっこう,福島区鷺洲6-1-13,福島区,06-6458-8531,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j532060,中学校,46,25301,389,373
135.4819389,34.68848892,大阪市立下福島中学校,おおさかしりつしもふくしまちゅうがっこう,福島区玉川1-4-11,福島区,06-6441-6004,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j532061,中学校,3538,25302,521,388
135.4685753,34.68723283,大阪市立野田中学校,おおさかしりつのだちゅうがっこう,福島区吉野5-9-4,福島区,06-6462-3291,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j532062,中学校,3537,25303,332,375
135.4574109,34.67887817,大阪市立春日出中学校,おおさかしりつかすがでちゅうがっこう,此花区春日出南1-2-8,此花区,6468-7371,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j542090,中学校,948,25401,328,341
135.4450222,34.68162511,大阪市立梅香中学校,おおさかしりつばいかちゅうがっこう,此花区春日出北3-11-33,此花区,6462-2171,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j542091,中学校,959,25402,497,506
135.4551329,34.69009694,大阪市立此花中学校,おおさかしりつこのはなちゅうがっこう,此花区高見2-14-31,此花区,6468-7241,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j542092,中学校,1136,25403,475,585
135.4618575,34.68027881,大阪市立咲くやこの花中学校,おおさかしりつさくやこのはなちゅうがっこう,此花区西九条6-1-44,此花区,06-6464-8881,06-6464-3984,,http://swa.city-osaka.ed.jp/swas/index.php?id=j542093,中学校,9261,25404,239,237
135.5180667,34.68288311,大阪市立東中学校,おおさかしりつひがしちゅうがっこう,中央区大手前4丁目1番5号,中央区,06-6941-0195,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j552120,中学校,446,25501,478,412
135.508728,34.67391411,大阪市立南中学校,おおさかしりつみなみちゅうがっこう,中央区島之内1丁目10番23号,中央区,06-6271-1456,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j552122,中学校,530,25502,146,149
135.5183833,34.67229692,大阪市立上町中学校,おおさかしりつうえまちちゅうがっこう,中央区上本町西3丁目2番30号,中央区,06-6762-6556,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j552123,中学校,531,25503,317,266
135.478583,34.67150603,大阪市立西中学校,おおさかしりつにしちゅうがっこう,西区千代崎3-1-43,西区,06-6582-5040,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j562150,中学校,2175,25601,334,380
135.4890219,34.68638892,大阪市立花乃井中学校,おおさかしりつはなのいちゅうがっこう,西区江戸堀2-8-29,西区,06-6441-0050,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j562151,中学校,3397,25602,508,453
135.4894942,34.67065606,大阪市立堀江中学校,おおさかしりつほりえちゅうがっこう,西区南堀江3-5-7,西区,06-6531-7868,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j562152,中学校,2176,25603,598,506
135.4616332,34.66657183,大阪市立市岡中学校,おおさかしりついちおかちゅうがっこう,港区磯路1-5-21,港区,06-6572-7231,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j572180,中学校,1956,25701,458,451
135.4483828,34.65793283,大阪市立港中学校,おおさかしりつみなとちゅうがっこう,港区池島1-5-35,港区,06-6572-4461,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j572181,中学校,2013,25702,291,290
135.4566192,34.66043108,大阪市立港南中学校,おおさかしりつこうなんちゅうがっこう,港区三先1-5-28,港区,06-6573-0051,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j572182,中学校,1977,25703,529,565
135.4649109,34.66729403,大阪市立市岡東中学校,おおさかしりついちおかひがしちゅうがっこう,港区市岡元町3-2-18,港区,06-6582-8580,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j572183,中学校,2008,25704,297,304
135.4378031,34.65268892,大阪市立築港中学校,おおさかしりつちっこうちゅうがっこう,港区築港1-2-41,港区,06-6575-3092,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j572184,中学校,2028,25705,181,245
135.4775421,34.66206106,大阪市立大正東中学校,おおさかしりつたいしょうひがしちゅうがっこう,大正区三軒家東4-4-30,大正区,06-6551-0630・3401,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j582210,中学校,3820,25801,570,583
135.4716893,34.64392506,大阪市立大正中央中学校,おおさかしりつたいしょうちゅうおうちゅうがっこう,大正区小林東3-23-5,大正区,06-6552-6565～7,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j582211,中学校,3838,25802,283,360
135.4649581,34.63654683,大阪市立大正西中学校,おおさかしりつたいしょうにしちゅうがっこう,大正区南恩加島6-14-37,大正区,06-6551-0294・6000,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j582212,中学校,3936,25803,379,422
135.4688563,34.65018303,大阪市立大正北中学校,おおさかしりつたいしょうきたちゅうがっこう,大正区北村3-1-1,大正区,06-6554-6050,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j582213,中学校,3959,25804,353,379
135.5173249,34.64944406,大阪市立天王寺中学校,おおさかしりつてんのうじちゅうがっこう,天王寺区北河堀町6-20,天王寺区,06-6771-0903,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j592240,中学校,4340,25901,508,512
135.5194499,34.66057517,大阪市立夕陽丘中学校,おおさかしりつゆうひがおかちゅうがっこう,天王寺区小宮町6-28,天王寺区,06-6772-3331,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j592241,中学校,4267,25902,527,409
135.5237469,34.671492,大阪市立高津中学校,おおさかしりつこうづちゅうがっこう,天王寺区城南寺町1-31,天王寺区,06-6761-2487,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j592242,中学校,4291,25903,374,378
135.4913032,34.66247817,大阪市立難波中学校,おおさかしりつなんばちゅうがっこう,浪速区塩草1-1-59,浪速区,06-6562-4477～9,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j612300,中学校,2589,26101,191,190
135.503547,34.65884981,大阪市立日本橋中学校,おおさかしりつにっぽんばしちゅうがっこう,浪速区日本橋西1-7-6,浪速区,06-6633-3751～2,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j612301,中学校,2640,26102,174,182
135.4997498,34.65355017,大阪市立木津中学校,おおさかしりつきづちゅうがっこう,浪速区戎本町1-3-46,浪速区,06-6632-5765～6,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j612302,中学校,2620,26103,146,155
135.4402717,34.70576406,大阪市立淀中学校,おおさかしりつよどちゅうがっこう,西淀川区大和田6丁目13番6号,西淀川区,06-6473-0691,,大和田連合(西一・西二・西三・西中・西中二・東五・第一住宅),http://swa.city-osaka.ed.jp/swas/index.php?id=j632360,中学校,3685,26301,458,460
135.446272,34.70270811,大阪市立西淀中学校,おおさかしりつにしよどちゅうがっこう,西淀川区姫島6丁目10番5号,西淀川区,06-6473-7121,,姫島連合(宮西第三・第四・第五・第六)福連合(第六),http://swa.city-osaka.ed.jp/swas/index.php?id=j632361,中学校,3684,26302,615,569
135.4614391,34.71493306,大阪市立歌島中学校,おおさかしりつうたじまちゅうがっこう,西淀川区歌島2丁目11番9号,西淀川区,06-6471-0197,,香簔連合(歌島・宮池・歌島公園東・御幣島東・フルレ歌島),http://swa.city-osaka.ed.jp/swas/index.php?id=j632362,中学校,3683,26303,904,857
135.4458644,34.71640286,大阪市立佃中学校,おおさかしりつつくだちゅうがっこう,西淀川区佃2丁目15番93号,西淀川区,06-6471-8131,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j632363,中学校,20,26304,527,470
135.4847437,34.72454403,大阪市立十三中学校,おおさかしりつじゅうそうちゅうがっこう,淀川区十三東5-1-27,淀川区,06-6301-2855,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j642390,中学校,2479,26401,567,629
135.475564,34.71546692,大阪市立新北野中学校,おおさかしりつしんきたのちゅうがっこう,淀川区新北野2-13-37,淀川区,06-6303-7641,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j642391,中学校,2497,26402,620,676
135.4880221,34.74071103,大阪市立三国中学校,おおさかしりつみくにちゅうがっこう,淀川区西三国2-5-24,淀川区,06-6392-0031,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j642392,中学校,2512,26403,776,768
135.4629193,34.72841386,大阪市立美津島中学校,おおさかしりつみつしまちゅうがっこう,淀川区加島1-54-41,淀川区,06-6309-0181,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j642393,中学校,2430,26404,572,523
135.4967059,34.74474989,大阪市立東三国中学校,おおさかしりつひがしみくにちゅうがっこう,淀川区東三国6-3-68,淀川区,06-6391-3588,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j642394,中学校,2544,26405,295,337
135.4926749,34.73738103,大阪市立宮原中学校,おおさかしりつみやはらちゅうがっこう,淀川区西宮原3-3-2,淀川区,06-6394-2455,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j642395,中学校,2507,26406,474,369
135.5099893,34.74330311,大阪市立淡路中学校,おおさかしりつあわじちゅうがっこう,東淀川区西淡路4-25-53,東淀川区,06-6322-4401,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j652420,中学校,1856,26501,273,302
135.5120563,34.72716911,大阪市立柴島中学校,おおさかしりつくにじまちゅうがっこう,東淀川区柴島2-8-36,東淀川区,06-6322-2566,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j652421,中学校,1857,26502,183,231
135.5449252,34.75261703,大阪市立瑞光中学校,おおさかしりつずいこうちゅうがっこう,東淀川区瑞光4-9-37,東淀川区,06-6328-5721,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j652422,中学校,1858,26503,711,745
135.5069589,34.73219625,大阪市立中島中学校,おおさかしりつなかじまちゅうがっこう,東淀川区東中島４－８－３８,東淀川区,06-6322-0333,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j652423,中学校,1859,26504,160,114
135.5375356,34.74407192,大阪市立東淀中学校,おおさかしりつひがしよどちゅうがっこう,東淀川区豊里6-25-19,東淀川区,06-6328-5650,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j652424,中学校,1860,26505,607,748
135.5479691,34.764794,大阪市立井高野中学校,おおさかしりついたかのちゅうがっこう,東淀川区井高野2-8-13,東淀川区,06-6340-2500,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j652425,中学校,1861,26506,499,580
135.5339783,34.739761,大阪市立新東淀中学校,おおさかしりつしんひがしよどちゅうがっこう,東淀川区豊里1-10-32,東淀川区,06-6327-6760,,,http://swa.city-osaka.ed.jp/swas/index.php?id=j652426,中学校,1862,26507,658,710
